167,4931,35,376,50,False
168,9461,96,298,100,False
169,8597,73,197,120,False
170,8312,32,83,45,False
171,495,20,323,30,False
172,8430,63,131,110,False
173,434,75,127,10,False
174,1742,53,420,110,False
175,3324,27,303,65,False
176,5359,19,72,135,False
177,1545,149,226,15,False
178,6548,3,78,15,False
179,4227,38,288,40,False
180,6390,120,13,5,False
181,5063,186,163,50,False
182,521,191,407,130,False
183,2972,61,283,145,False
184,3807,0,495,10,False
185,3895,115,383,105,False
186,6021,152,293,90,False
187,9347,85,407,60,False
188,1477,116,317,85,False
189,7954,1,368,10,False
190,600,49,448,25,False
191,8757,105,395,80,False
192,6346,93,94,135,False
193,8165,110,250,25,False
194,3521,90,93,35,False
195,7710,135,326,40,False
196,8723,39,159,25,False
197,8935,44,55,105,False
198,7647,4,225,120,False
199,5873,161,466,5,False
200,3944,4,146,15,False
201,4996,0,364,5,False
202,6239,147,477,145,False
203,2848,50,239,130,False
204,862,85,287,140,False
205,9045,17,432,125,False
206,4054,94,231,30,False
207,5751,88,477,110,False
208,4989,20,196,90,False
209,409,106,243,90,False
210,1346,48,49,100,False
211,7641,39,74,140,False
212,6347,130,260,25,False
213,8641,62,142,100,False
214,1377,54,458,95,False
215,6144,6,127,90,False
216,9120,67,132,55,False
217,2657,194,313,25,False
218,194,169,35,95,False
219,2304,178,71,40,False
220,3356,27,172,35,False
221,567,26,337,50,False
222,3805,113,146,80,False
223,8307,87,408,110,False
224,9636,163,227,105,False
225,39,40,57,10,False
226,4329,55,76,115,False
227,580,116,295,55,False
228,7590,53,300,135,False
229,7972,115,82,85,False
230,4519,130,299,85,False
231,9182,107,232,30,False
232,2345,42,102,15,False
233,7029,150,327,5,False
234,1673,51,151,55,False
235,5587,51,408,130,False
236,905,95,149,15,False
237,6338,164,389,90,False
238,275,3,32,80,False
239,8377,97,401,30,False
240,2990,107,357,20,False
241,340,140,137,70,False
242,789,163,129,5,False
243,3545,95,398,110,False
244,587,45,19,100,False
245,2393,136,78,40,False
246,4143,96,317,125,False
247,3430,117,199,140,False
248,999,143,178,145,False
249,1881,137,435,25,False
250,7904,72,140,75,False
251,7348,0,413,65,False
252,1899,7,51,10,False
253,3667,37,76,75,False
254,2207,0,328,20,False
255,4975,123,207,85,False
256,2702,122,221,20,False
257,9086,71,197,30,False
258,1323,113,27,140,False
259,5110,109,235,95,False
260,2854,51,495,50,False
261,9993,51,63,25,False
262,195,16,195,45,False
263,7296,12,113,20,False
264,3112,94,332,90,False
265,6846,1,469,80,False
266,9857,102,80,70,False
267,169,190,367,70,False
268,1037,39,467,100,False
269,5084,16,98,35,False
270,1958,59,452,75,False
271,7171,2,239,145,False
272,9160,22,85,90,False
273,9757,106,395,80,False
274,9713,137,405,70,False
275,6418,48,431,95,False
276,6776,60,147,140,False
277,1360,8,203,120,False
278,1400,35,404,40,False
279,1675,54,58,20,False
280,3564,55,447,120,False
281,1556,131,119,5,False
282,4978,11,156,45,False
283,357,139,496,125,False
284,1173,162,62,120,False
285,5013,13,373,30,False
286,4631,147,443,70,False
287,4608,0,449,45,False
288,7583,120,318,25,False
289,8287,15,178,75,False
290,9217,92,16,145,False
291,7131,100,317,50,False
292,1131,155,34,135,False
293,2009,74,302,140,False
294,3830,189,267,40,False
295,2250,115,292,25,False
296,7191,81,475,120,False
297,2585,13,19,85,False
298,4960,10,181,120,False
299,1694,172,479,130,False
300,7730,9,203,115,False
301,4582,33,282,135,False
302,2979,17,396,135,False
303,8701,100,244,75,False
304,686,166,6,35,False
305,6453,32,36,115,False
306,2684,114,226,100,False
307,4098,25,452,90,False
308,9642,50,46,55,False
309,7330,60,208,110,False
310,5036,80,51,25,False
311,2677,147,386,115,False
312,279,174,37,105,False
313,8931,154,327,80,False
314,5450,189,317,60,False
315,2526,161,334,60,False
316,7524,152,453,130,False
317,688,124,38,50,False
318,2490,192,304,15,False
319,297,190,298,70,False
320,8621,4,64,85,False
321,9297,131,163,45,False
322,2824,173,24,20,False
323,9581,126,39,135,False
324,7795,2,197,115,False
325,7757,68,245,15,False
326,5902,29,12,125,False
327,402,168,212,130,False
328,8262,189,341,95,False
329,6219,120,447,110,False
330,8710,112,9,110,False
331,1856,104,0,125,False
332,6679,79,456,135,False
333,4546,186,429,75,False
334,4967,68,303,75,False
335,689,190,96,30,False
336,460,116,262,40,False
337,1606,6,131,120,False
338,8472,42,334,35,False
339,1329,180,296,70,False
340,8536,149,238,125,False
341,4906,119,375,80,False
342,753,23,467,135,False
343,5373,9,149,50,False
344,4436,121,229,125,False
345,3105,151,57,120,False
346,4176,3,298,120,False
347,202,103,494,100,False
348,2692,184,152,120,False
349,5788,40,471,30,False
350,762,57,347,110,False
351,6458,129,250,65,False
352,1342,94,465,110,False
353,4376,64,300,80,False
354,5672,127,52,45,False
355,3858,120,211,90,False
356,9409,83,484,5,False
357,5124,85,428,5,False
358,3935,38,156,95,False
359,4501,56,429,65,False
360,1518,119,99,105,False
361,2981,60,161,35,False
362,7715,95,417,60,False
363,7988,103,61,140,False
364,8640,135,50,5,False
365,5239,61,388,25,False
366,7772,23,120,35,False
367,3180,20,373,20,False
368,5689,64,139,10,False
369,7003,87,408,65,False
370,5891,110,394,20,False
371,4712,17,418,50,False
372,5506,87,242,130,False
373,5564,151,43,25,False
374,6496,23,132,140,False
375,4167,50,105,10,False
376,1035,183,73,45,False
377,26,7,248,50,False
378,397,22,22,80,False
379,948,196,157,65,False
380,2006,117,351,50,False
381,6440,165,15,60,False
382,1047,76,138,130,False
383,6410,126,28,15,False
384,7451,125,461,45,False
385,4314,31,175,115,False
386,6029,158,0,90,False
387,9688,199,486,140,False
388,2780,13,370,45,False
389,7714,145,38,80,False
390,7109,11,361,60,False
391,885,90,248,55,False
392,9012,184,363,130,False
393,1995,157,493,140,False
394,9799,47,365,115,False
395,121,65,221,35,False
396,2083,73,215,10,False
397,210,195,477,45,False
398,5808,114,68,75,False
399,5921,55,243,110,False
400,6750,187,5,75,False
401,1356,85,381,50,False
402,5487,146,33,35,False
403,5601,95,481,30,False
404,7844,44,86,50,False
405,1978,37,495,35,False
406,8452,95,356,85,False
407,4406,85,303,105,False
408,9559,90,103,5,False
409,6701,193,192,85,False
410,6766,21,17,30,False
411,5633,84,270,75,False
412,7473,176,295,105,False
413,938,68,397,125,False
414,6652,129,428,60,False
415,7068,197,486,35,False
416,9463,164,497,65,False
417,4062,108,309,85,False
418,6583,137,416,70,False
419,2125,195,94,5,False
420,6867,29,220,140,False
421,7657,113,276,120,False
422,3774,116,177,105,False
423,4682,143,16,40,False
424,6459,79,430,105,False
425,4049,149,178,25,False
426,7855,21,493,70,False
427,1620,194,108,105,False
428,4628,187,306,120,False
429,1751,169,28,20,False
430,9518,166,80,40,False
431,9262,98,213,25,False
432,9642,57,0,125,False
433,3229,51,87,10,False
434,3843,82,207,100,False
435,6788,151,97,105,False
436,8429,168,482,70,False
437,5346,82,185,5,False
438,6267,135,43,45,False
439,5720,58,97,60,False
440,2909,171,447,85,False
441,691,102,351,115,False
442,7020,129,404,15,False
443,1293,55,142,145,False
444,8115,137,304,100,False
445,3815,74,350,80,False
446,5105,104,51,45,False
447,7493,74,285,90,False
448,7018,176,160,60,False
449,7653,166,91,10,False
450,148,136,353,65,False
451,9375,179,164,20,False
452,3418,35,392,100,False
453,6265,122,459,20,False
454,206,155,401,105,False
455,5209,179,202,75,False
456,3003,86,360,20,False
457,8030,155,265,25,False
458,8093,175,92,30,False
459,5109,0,106,50,False
460,9754,93,470,5,False
461,9957,23,422,15,False
462,9874,195,257,30,False
463,4547,134,12,25,False
464,1757,90,145,85,False
465,2595,124,65,130,False
466,2427,89,383,55,False
467,1490,193,166,100,False
468,3187,75,17,130,False
469,8596,180,85,80,False
470,6680,143,394,105,False
471,1988,77,115,55,False
472,9666,44,0,140,False
473,3059,16,192,120,False
474,8699,46,196,110,False
475,8000,88,364,95,False
476,4408,68,168,20,False
477,2955,137,183,70,False
478,2009,34,367,45,False
479,1038,132,4,110,False
480,6863,119,312,85,False
481,2360,132,245,115,False
482,8913,24,194,25,False
483,76,183,21,55,False
484,2198,155,495,70,False
485,5466,103,173,75,False
486,4731,29,261,70,False
487,522,173,141,15,False
488,1917,12,155,65,False
489,6590,34,37,105,False
490,9595,12,27,135,False
491,5160,122,160,45,False
492,2599,11,434,5,False
493,6922,143,36,125,False
494,8360,35,206,85,False
495,8186,53,132,65,False
496,1176,120,459,55,False
497,7054,4,354,90,False
498,1022,85,412,125,False
499,491,187,8,125,False
500,6954,130,166,95,False
501,3416,75,316,50,False
502,9839,189,308,85,False
503,1237,169,373,10,False
504,3638,99,89,25,False
505,8592,155,283,45,False
506,2257,157,321,45,False
507,1476,69,150,110,False
508,651,117,325,25,False
509,7515,145,8,25,False
510,550,188,486,145,False
511,1907,151,268,140,False
512,6457,71,8,145,False
513,2080,145,6,145,False
514,8630,196,403,5,False
515,871,8,243,70,False
516,6008,32,384,140,False
517,7986,44,70,5,False
518,8503,152,123,20,False
519,5002,148,313,135,False
520,8598,39,45,10,False
521,6321,164,378,20,False
522,8403,74,464,100,False
523,6,121,275,15,False
524,9007,125,209,50,False
525,8755,142,141,30,False
526,2842,185,229,125,False
527,7881,155,454,20,False
528,6648,60,147,110,False
529,7450,55,488,95,False
530,406,183,299,35,False
531,9391,44,222,125,False
532,2282,117,336,135,False
533,612,38,401,40,False
534,7301,109,261,5,False
535,3931,78,99,105,False
536,7575,7,287,20,False
537,1362,115,3,115,False
538,2417,30,218,95,False
539,1829,43,355,120,False
540,6331,181,418,115,False
541,1554,163,460,15,False
542,6798,112,432,110,False
543,7846,3,325,5,False
544,1344,128,498,35,False
545,6682,172,203,140,False
546,6281,46,330,25,False
547,554,142,119,90,False
548,549,163,167,40,False
549,2110,86,107,115,False
550,3754,56,398,65,False
551,9785,166,434,130,False
552,2041,164,332,135,False
553,1897,71,220,65,False
554,2684,196,17,50,False
555,679,158,398,135,False
556,7985,122,82,115,False
557,5148,177,359,130,False
558,4630,144,439,70,False
559,9210,106,472,90,False
560,6241,109,25,85,False
561,9997,150,480,15,False
562,6298,25,135,15,False
563,7928,23,427,80,False
564,2671,93,246,10,False
565,9770,178,97,135,False
566,8920,109,189,125,False
567,75,146,204,10,False
568,6415,137,327,55,False
569,7506,9,189,15,False
570,6588,41,304,120,False
571,773,56,109,130,False
572,1948,169,485,115,False
573,7108,180,336,135,False
574,8678,38,178,90,False
575,8957,82,130,55,False
576,9272,172,324,30,False
577,2811,170,417,25,False
578,9765,186,389,60,False
579,5076,63,127,120,False
580,6469,174,1,55,False
581,6282,155,79,65,False
582,702,120,346,25,False
583,831,52,392,65,False
584,561,133,120,20,False
585,39,126,448,60,False
586,1000,81,267,145,False
587,1791,3,14,145,False
588,2384,152,449,105,False
589,6806,67,276,65,False
590,9584,11,69,80,False
591,321,76,320,65,False
592,7507,179,146,20,False
593,6869,170,11,125,False
594,7780,102,183,105,False
595,1572,29,244,35,False
596,6678,30,447,145,False
597,8804,132,155,65,False
598,5745,12,296,140,False
599,9305,74,475,125,False
600,376,36,360,105,False
601,1988,160,230,15,False
602,9497,15,466,125,False
603,1152,107,300,120,False
604,388,142,203,15,False
605,340,180,25,80,False
606,7565,162,230,90,False
607,9977,52,147,100,False
608,4461,53,193,35,False
609,7872,117,260,140,False
610,6003,31,31,75,False
611,704,91,169,70,False
612,5836,111,350,125,False
613,1159,78,440,30,False
614,4064,91,385,45,False
615,3923,35,417,145,False
616,5091,140,213,110,False
617,1221,100,416,130,False
618,5439,71,279,90,False
619,3856,50,367,140,False
620,8712,67,39,140,False
621,5437,49,382,25,False
622,5421,186,4,10,False
623,5974,145,486,135,False
624,9487,10,276,110,False
625,6021,22,173,120,False
626,590,198,197,145,False
627,1722,26,290,80,False
628,108,23,232,135,False
629,8000,12,113,60,False
630,1828,191,228,20,False
631,239,186,425,45,False
632,7350,16,439,105,False
633,5158,167,379,50,False
634,8408,37,181,50,False
635,7116,88,92,100,False
636,1042,125,267,130,False
637,15,132,136,110,False
638,3124,164,363,15,False
639,9066,94,232,70,False
640,8104,174,278,80,False
641,732,24,407,85,False
642,5469,32,177,85,False
643,2413,24,493,120,False
644,8455,188,308,20,False
645,1783,112,341,120,False
646,8084,47,195,65,False
647,1809,146,238,40,False
648,3477,93,194,130,False
649,4886,122,489,100,False
650,716,165,180,20,False
651,913,37,45,125,False
652,8352,97,215,130,False
653,9825,25,285,110,False
654,3076,166,198,145,False
655,6546,33,244,65,False
656,2091,46,103,70,False
657,4446,100,348,25,False
658,2249,129,85,95,False
659,8976,178,359,75,False
660,8598,193,90,145,False
661,6466,138,81,55,False
662,4050,199,65,70,False
663,7961,115,32,70,False
664,9191,120,155,15,False
665,6221,19,217,40,False
666,5938,81,455,40,False
667,8021,109,6,90,False
668,695,60,225,80,False
669,4844,94,398,85,False
670,4739,6,157,55,False
671,1313,48,53,125,False
672,1643,164,182,40,False
673,2825,77,32,80,False
674,5301,83,364,115,False
675,4120,28,369,115,False
676,1073,96,308,5,False
677,7557,52,444,105,False
678,466,12,0,30,False
679,9889,8,97,60,False
680,764,114,292,130,False
681,2454,69,402,70,False
682,7792,153,427,30,False
683,5255,55,169,50,False
684,8997,175,413,50,False
685,7650,174,219,50,False
686,469,36,320,125,False
687,7253,109,486,50,False
688,8912,128,97,30,False
689,9864,107,412,85,False
690,5721,171,56,50,False
691,8405,67,370,70,False
692,6299,73,236,45,False
693,3163,122,43,125,False
694,8684,198,311,120,False
695,9851,60,294,15,False
696,2427,178,81,105,False
697,9611,105,268,40,False
698,2566,127,182,125,False
699,9797,154,422,85,False
700,9020,157,235,80,False
701,6452,132,305,120,False
702,4447,86,332,45,False
703,9799,172,71,95,False
704,225,68,48,115,False
705,2008,136,87,95,False
706,8145,19,151,110,False
707,6456,197,301,30,False
708,9729,129,315,20,False
709,3609,4,15,140,False
710,7879,20,441,5,False
711,405,32,32,70,False
712,3427,130,402,20,False
713,1369,15,415,90,False
714,6261,7,414,35,False
715,230,46,5,35,False
716,9104,31,494,25,False
717,6865,114,233,95,False
718,4670,33,333,35,False
719,35,98,19,25,False
720,436,34,168,125,False
721,6054,174,96,90,False
722,9851,60,318,15,False
723,7376,186,491,115,False
724,8859,178,349,95,False
725,9636,96,371,40,False
726,714,103,441,95,False
727,6532,72,274,135,False
728,6123,143,438,55,False
729,9056,135,186,125,False
730,9593,7,453,80,False
731,2863,46,447,140,False
732,5553,118,92,70,False
733,4308,197,39,90,False
734,5667,84,424,15,False
735,4651,162,80,70,False
736,4810,82,132,130,False
737,5112,144,117,145,False
738,6524,159,289,20,False
739,7348,98,349,60,False
740,2162,197,329,25,False
741,632,31,250,10,False
742,2439,68,427,145,False
743,271,179,90,65,False
744,2192,79,317,140,False
745,5002,137,125,5,False
746,3915,158,375,45,False
747,7713,85,179,40,False
748,8422,53,276,135,False
749,7795,136,302,95,False
750,4490,126,467,145,False
751,885,17,203,60,False
752,8164,100,169,45,False
753,4639,189,247,135,False
754,3117,35,152,125,False
755,1259,153,437,85,False
756,6650,193,433,95,False
757,6229,51,350,15,False
758,2030,142,316,40,False
759,1045,81,108,105,False
760,3018,152,496,105,False
761,7474,117,493,130,False
762,2629,144,78,20,False
763,4306,97,211,125,False
764,3097,23,194,80,False
765,4044,103,308,60,False
766,2542,94,178,10,False
767,2336,52,78,95,False
768,2410,198,151,20,False
769,3731,20,161,45,False
770,3985,35,114,40,False
771,1528,10,114,40,False
772,9457,15,169,100,False
773,7765,44,415,110,False
774,8596,121,471,25,False
775,3744,121,457,15,False
776,8610,111,357,20,False
777,6867,37,98,130,False
778,6790,136,470,60,False
779,8409,181,460,55,False
780,3956,159,172,140,False
781,6541,151,75,70,False
782,5790,1,447,80,False
783,493,152,408,5,False
784,3829,117,414,20,False
785,3825,73,389,60,False
786,6007,170,132,25,False
787,8043,69,364,30,False
788,6093,155,432,45,False
789,1893,159,55,130,False
790,1256,10,192,110,False
791,7198,32,409,130,False
792,2429,24,340,80,False
793,5319,74,176,145,False
794,9935,164,173,135,False
795,1163,180,460,15,False
796,6807,101,135,120,False
797,8991,79,306,10,False
798,6366,45,131,25,False
799,8974,9,379,75,False
800,5141,87,213,30,False
801,9023,132,302,65,False
802,1710,128,165,25,False
803,2108,32,79,30,False
804,131,63,332,75,False
805,7520,132,428,100,False
806,8747,27,449,90,False
807,5168,11,235,110,False
808,8978,6,255,35,False
809,8698,165,222,70,False
810,4588,116,407,35,False
811,738,135,434,5,False
812,5626,135,355,120,False
813,8816,158,456,100,False
814,8873,87,155,90,False
815,7863,130,492,110,False
816,6516,62,272,135,False
817,6787,198,113,140,False
818,609,60,218,40,False
819,1398,38,460,15,False
820,2308,36,196,130,False
821,6903,23,440,20,False
822,68,33,162,140,False
823,6253,70,186,25,False
824,5392,87,331,115,False
825,8335,72,62,135,False
826,7184,10,379,95,False
827,7177,162,407,70,False
828,4735,36,184,130,False
829,4917,146,206,75,False
830,916,89,286,50,False
831,7672,44,369,145,False
832,4093,111,448,40,False
833,1269,68,124,110,False
834,2323,142,333,75,False
835,7562,115,26,115,False
836,1221,58,396,5,False
837,2701,144,158,35,False
838,3065,46,329,25,False
839,7147,130,381,135,False
840,7450,107,166,50,False
841,2942,88,121,25,False
842,8022,10,276,90,False
843,7818,69,44,70,False
844,989,78,58,115,False
845,322,172,107,75,False
846,7856,56,248,60,False
847,8675,115,51,30,False
848,4063,64,290,10,False
849,3961,184,397,65,False
850,5943,28,170,5,False
851,2232,175,86,125,False
852,5914,38,366,55,False
853,7015,79,196,30,False
854,9186,193,389,5,False
855,9045,26,207,10,False
856,2319,163,215,65,False
857,8256,34,241,125,False
858,6235,82,339,85,False
859,1187,1,17,35,False
860,5880,39,408,40,False
861,9448,27,482,135,False
862,1252,72,281,80,False
863,8436,25,415,60,False
864,9388,23,147,5,False
865,5128,197,431,35,False
866,5519,83,269,100,False
867,1357,124,91,40,False
868,2580,23,438,115,False
869,5094,140,221,135,False
870,610,118,105,95,False
871,5775,165,180,15,False
872,4720,109,76,40,False
873,6617,23,482,100,False
874,9586,149,108,85,False
875,6187,39,421,55,False
876,8101,127,24,45,False
877,1523,195,86,100,False
878,3441,137,22,95,False
879,6271,140,23,65,False
880,3596,177,304,30,False
881,4699,108,399,30,False
882,3666,165,164,50,False
883,2827,177,105,50,False
884,2095,38,198,140,False
885,3061,187,468,130,False
886,5594,75,61,95,False
887,4852,101,224,75,False
888,9234,133,287,85,False
889,676,153,443,60,False
890,3851,22,273,95,False
891,4964,177,68,125,False
892,3062,70,348,30,False
893,8819,144,454,35,False
894,9762,76,454,5,False
895,8432,118,297,25,False
896,4936,109,134,50,False
897,1252,88,165,125,False
898,3050,71,400,120,False
899,7754,120,210,50,False
900,3278,135,366,105,False
901,9970,154,53,65,False
902,6955,9,236,125,False
903,2198,48,116,55,False
904,7093,94,318,50,False
905,5142,114,271,90,False
906,2656,114,372,115,False
907,1331,117,361,70,False
908,1567,186,191,50,False
909,849,89,185,75,False
910,2171,88,300,25,False
911,4210,77,239,75,False
912,1951,2,212,115,False
913,1439,39,89,110,False
914,4348,27,95,85,False
915,7392,51,65,145,False
916,2051,31,172,90,False
917,2098,165,437,125,False
918,1812,193,98,5,False
919,2464,167,191,120,False
920,6420,155,213,70,False
921,3419,100,126,45,False
922,4826,91,172,25,False
923,9879,142,202,95,False
924,8904,57,29,135,False
925,3598,175,101,130,False
926,5480,9,426,70,False
927,2418,48,195,105,False
928,4638,10,151,15,False
929,7627,180,451,55,False
930,6079,6,336,80,False
931,6038,100,461,80,False
932,8195,188,271,85,False
933,4988,14,178,145,False
934,869,154,476,80,False
935,7808,141,188,15,False
936,9063,93,16,105,False
937,4801,104,108,40,False
938,9616,17,459,10,False
939,9349,156,448,135,False
940,243,149,252,95,False
941,7357,147,231,40,False
942,2550,47,441,105,False
943,4178,21,200,125,False
944,7140,46,452,85,False
945,5208,96,319,85,False
946,4854,76,218,115,False
947,5716,1,428,50,False
948,8874,145,357,20,False
949,3525,12,480,55,False
950,2884,126,477,130,False
951,6644,96,1,30,False
952,6074,121,311,40,False
953,807,23,349,105,False
954,2776,195,155,45,False
955,3412,36,52,125,False
956,9110,160,2,20,False
957,1822,190,193,105,False
958,8417,150,118,20,False
959,1833,63,35,70,False
960,7025,141,95,95,False
961,8274,94,247,120,False
962,176,165,284,90,False
963,4989,99,402,105,False
964,8860,140,475,105,False
965,3399,161,365,125,False
966,5330,147,191,145,False
967,2445,31,75,140,False
968,7872,180,17,10,False
969,451,40,244,50,False
970,3155,157,55,25,False
971,2095,74,465,130,False
972,1187,9,98,145,False
973,7859,24,34,10,False
974,1657,9,375,5,False
975,2202,65,406,25,False
976,6433,185,77,135,False
977,1328,87,425,90,False
978,3193,38,197,50,False
979,7456,183,276,20,False
980,5048,181,424,55,False
981,1631,109,477,125,False
982,7443,130,343,100,False
983,6964,136,81,135,False
984,2686,122,212,55,False
985,144,113,209,5,False
986,6363,132,246,145,False
987,3927,193,149,25,False
988,8127,35,303,85,False
989,9459,100,276,100,False
990,9545,7,127,35,False
991,4396,159,23,110,False
992,6232,36,443,60,False
993,2978,112,285,25,False
994,2445,154,422,80,False
995,254,118,59,60,False
996,9863,9,71,120,False
997,9304,74,273,90,False
998,8697,171,167,5,False
999,7035,21,284,140,False
1000,707,55,33,60,False
1001,9788,51,213,85,False
1002,2912,58,227,100,False
1003,4152,151,380,35,False
1004,3982,4,265,20,False
1005,5860,169,246,55,False
1006,9011,141,442,135,False
1007,5817,83,376,55,False
1008,6715,90,499,5,False
1009,7693,190,347,40,False
1010,7142,157,340,25,False
1011,4387,139,484,145,False
1012,4632,5,416,15,False
1013,4166,68,484,15,False
1014,349,109,472,135,False
1015,979,19,99,145,False
1016,5778,4,395,20,False
1017,4620,97,132,110,False
1018,2423,10,238,100,False
1019,4142,82,13,95,False
1020,9552,126,188,35,False
1021,8961,118,218,40,False
1022,3073,93,443,30,False
1023,105,124,303,10,False
1024,8020,21,79,70,False
1025,2568,197,163,125,False
1026,468,98,329,35,False
1027,7232,110,103,95,False
1028,9201,124,450,120,False
1029,9391,47,276,20,False
1030,2328,65,226,130,False
1031,9302,128,233,65,False
1032,1804,175,428,15,False
1033,7091,112,242,90,False
1034,3044,65,129,75,False
1035,404,44,115,140,False
1036,7211,107,100,110,False
1037,3389,154,269,145,False
1038,7025,125,368,130,False
1039,2563,149,335,65,False
1040,1969,57,152,95,False
1041,8152,112,38,130,False
1042,4548,70,410,110,False
1043,3866,107,13,140,False
1044,9611,94,244,55,False
1045,3104,43,397,20,False
1046,6124,112,186,60,False
1047,813,139,217,120,False
1048,883,175,130,115,False
1049,1573,94,419,65,False
1050,7909,20,435,45,False
1051,4418,153,441,15,False
1052,6435,79,283,145,False
1053,6835,182,273,130,False
1054,7886,194,480,40,False
1055,2046,91,279,50,False
1056,4110,52,178,110,False
1057,4264,106,101,50,False
1058,7082,130,342,95,False
1059,2951,129,115,125,False
1060,1589,122,484,10,False
1061,7394,182,309,110,False
1062,5135,137,356,30,False
1063,8895,193,457,5,False
1064,2341,170,27,20,False
1065,5304,192,252,145,False
1066,5876,173,49,15,False
1067,1570,189,261,130,False
1068,5054,172,192,5,False
1069,910,87,462,5,False
1070,7529,180,204,95,False
1071,7797,0,158,10,False
1072,2392,163,372,20,False
1073,500,20,90,105,False
1074,6062,11,239,10,False
1075,5446,75,339,25,False
1076,3355,151,347,145,False
1077,6785,117,16,90,False
1078,6930,165,72,20,False
1079,872,104,447,20,False
